Age,Married,Number of Dependents,Number of Referrals,Phone Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Paperless Billing,Payment Method,Total Revenue,Satisfaction Score,Churn Value,CLTV,Gender_Female,Gender_Male,Multiple Lines_No,Multiple Lines_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Music_No,Streaming Music_Yes,Streaming Movies_No,Streaming Movies_Yes,Contract_mapeada,Offer_mapeada
1.0,1,0.0,0.0,1,3,-0.2916666666666667,1,1,1,1,1,1,2,-0.4628426511654415,0.0,1,-0.9748427672955975,1,0,1,0,1,0,1,0,1,0,0,4
1.1071428571428572,1,0.0,0.0,0,1,-0.375,0,1,1,1,1,1,2,-0.30262770464086935,-2.0,1,0.12945492662473795,1,0,1,0,0,1,1,0,1,0,0,5
0.8928571428571429,0,0.0,0.0,0,1,-0.16666666666666666,0,1,1,1,0,0,1,-0.2776946676544899,-2.0,1,-0.8406708595387841,0,1,1,0,1,0,1,0,1,0,0,5
1.1785714285714286,0,0.0,0.3333333333333333,1,0,-0.7083333333333334,1,1,1,1,0,0,0,-0.3739623107463764,-2.0,1,0.7112159329140462,0,1,1,0,1,0,1,0,1,0,0,5
0.7142857142857143,0,0.0,0.6666666666666666,1,3,0.4166666666666667,1,0,0,1,0,1,2,1.236025626412872,-2.0,1,0.5089098532494759,1,0,0,1,1,0,1,0,1,0,0,1
1.1071428571428572,1,0.0,0.0,1,3,-0.125,1,0,1,1,1,1,2,-0.4400538553598906,-2.0,1,-0.8977987421383647,0,1,0,1,1,0,1,0,1,0,0,4
1.2142857142857142,1,0.0,0.0,1,3,0.0,1,1,0,1,0,1,2,-0.47115366349423465,-1.0,1,0.19444444444444445,1,0,1,0,1,0,1,0,1,0,0,4
1.1071428571428572,1,0.0,0.0,0,2,0.375,1,0,1,1,1,0,2,-0.4709969415474631,-1.0,1,-0.22641509433962265,1,0,1,0,1,0,1,0,1,0,0,4
1.1071428571428572,1,0.0,0.0,1,3,-0.20833333333333334,1,0,0,1,0,1,2,0.17155116734104592,-2.0,1,-0.9774633123689728,1,0,0,1,1,0,1,0,0,1,0,5
0.9285714285714286,0,0.0,1.3333333333333333,1,3,0.20833333333333334,1,1,1,1,1,1,2,-0.36828470203833524,-2.0,1,0.3888888888888889,1,0,0,1,1,0,1,0,1,0,0,4
1.2142857142857142,0,0.0,0.6666666666666666,1,1,0.3333333333333333,0,1,1,1,1,1,2,0.0010305655287702767,-2.0,1,-0.007337526205450734,1,0,1,0,1,0,1,0,1,0,0,5
1.0,1,0.0,0.0,1,1,0.2916666666666667,1,1,0,1,1,1,2,-0.37398368192093623,-2.0,1,0.6692872117400419,1,0,0,1,0,1,1,0,1,0,0,5
0.7857142857142857,1,0.0,0.0,1,3,0.16666666666666666,1,1,1,1,1,1,2,-0.4708877110997132,-2.0,1,0.1829140461215933,1,0,0,1,0,1,1,0,1,0,0,5
1.1428571428571428,0,0.0,1.0,1,3,0.4583333333333333,0,1,0,1,1,0,2,1.3932106152998613,-2.0,1,-0.17557651991614256,1,0,0,1,0,1,1,0,0,1,0,1
1.0357142857142858,0,0.0,1.0,1,3,-0.125,1,0,1,1,1,0,1,0.8443466119564598,-1.0,1,0.27672955974842767,0,1,0,1,1,0,1,0,0,1,0,1
1.1071428571428572,0,0.0,0.3333333333333333,1,3,-0.5,1,0,0,0,1,1,2,0.7593202066830036,-1.0,1,-0.9449685534591195,0,1,0,1,0,1,1,0,0,1,0,1
1.2142857142857142,0,0.0,0.0,1,3,-0.20833333333333334,0,1,0,1,1,1,2,1.5227911703805017,-2.0,1,0.910377358490566,0,1,0,1,0,1,1,0,0,1,1,1
1.0357142857142858,0,0.0,2.3333333333333335,1,3,-0.2916666666666667,1,1,1,1,1,1,2,-0.025811629718280493,-2.0,1,0.5623689727463312,0,1,0,1,0,1,0,1,0,1,0,5
0.8214285714285714,1,0.0,0.0,1,3,0.08333333333333333,1,0,1,1,1,0,2,-0.44122214623582384,-1.0,1,-1.2924528301886793,1,0,0,1,1,0,0,1,0,1,0,5
1.0,1,0.0,0.0,1,0,-0.7083333333333334,1,1,1,1,0,0,2,-0.41000598392887677,-1.0,1,0.4722222222222222,1,0,1,0,1,0,1,0,1,0,0,5
1.0714285714285714,1,0.0,0.0,0,2,0.041666666666666664,1,0,1,1,0,1,2,0.11073830284379095,-1.0,1,0.5587002096436059,0,1,1,0,0,1,0,1,0,1,0,5
0.8214285714285714,1,0.0,0.0,1,2,0.4166666666666667,0,1,1,1,1,1,2,-0.4595918580574078,-1.0,1,-0.5534591194968553,0,1,1,0,1,0,1,0,1,0,0,5
0.9285714285714286,0,0.0,0.3333333333333333,1,3,-0.375,1,1,1,1,1,1,2,0.45300716171805244,0.0,1,-0.10377358490566038,0,1,0,1,0,1,1,0,0,1,0,5
0.8214285714285714,1,0.0,0.0,1,3,0.08333333333333333,0,0,0,1,1,0,1,0.4796641401189187,-2.0,1,-1.0738993710691824,1,0,0,1,1,0,1,0,1,0,0,5
0.9642857142857143,1,0.0,0.0,1,3,-0.16666666666666666,1,1,0,1,0,1,2,0.17501804676962818,0.0,1,0.47851153039832284,0,1,0,1,0,1,1,0,0,1,0,5
0.6785714285714286,1,0.0,0.0,1,3,0.125,0,0,0,1,1,1,2,0.681329666989609,-2.0,1,-1.1153039832285114,1,0,0,1,0,1,0,1,0,1,1,5
1.0,0,0.0,0.3333333333333333,1,1,-0.25,1,1,1,1,1,1,2,-0.3126911532835623,0.0,1,-0.6635220125786163,0,1,0,1,0,1,1,0,0,1,0,5
0.7142857142857143,1,0.0,0.0,1,3,-0.4166666666666667,1,1,0,1,0,1,2,1.3180434452233052,0.0,1,0.6016771488469602,1,0,0,1,0,1,0,1,0,1,1,5
0.8928571428571429,0,0.0,0.3333333333333333,1,3,0.2916666666666667,1,0,1,1,1,1,2,-0.12909376721566843,-2.0,1,0.6907756813417191,0,1,1,0,1,0,1,0,1,0,0,5
0.6785714285714286,1,0.0,0.0,1,3,-0.08333333333333333,1,1,0,1,1,1,2,-0.17988829999430106,-2.0,1,-0.2583857442348008,0,1,0,1,0,1,0,1,0,1,0,5
0.8214285714285714,1,0.0,0.0,1,3,0.2916666666666667,1,0,1,1,0,1,2,-0.31850173818886424,-2.0,1,-0.7033542976939203,0,1,1,0,1,0,1,0,1,0,0,5
1.0357142857142858,0,0.0,0.0,1,3,-0.4583333333333333,1,1,1,1,1,1,2,-0.4758838167967934,-1.0,1,-0.08490566037735849,0,1,0,1,1,0,1,0,1,0,0,5
1.0357142857142858,1,0.0,0.0,1,3,-0.25,1,0,1,1,1,1,2,-0.42357667977432045,-2.0,1,-0.539832285115304,1,0,0,1,1,0,1,0,1,0,0,5
0.7857142857142857,1,0.0,0.0,1,1,0.0,1,1,1,1,1,1,2,-0.4102624380235938,-2.0,1,-1.0817610062893082,1,0,0,1,1,0,1,0,0,1,0,5
0.8928571428571429,1,0.0,0.0,1,3,0.08333333333333333,1,1,0,1,0,1,2,0.5058557018293726,-2.0,1,-1.2877358490566038,0,1,0,1,0,1,1,0,0,1,0,5
1.2142857142857142,1,0.0,0.0,1,2,-0.25,1,1,1,1,1,0,1,-0.4692540035333676,-1.0,1,0.7175052410901468,0,1,1,0,1,0,1,0,1,0,0,4
0.7142857142857143,1,0.0,0.0,1,3,0.4166666666666667,0,1,1,0,1,0,1,-0.28248893448072804,-2.0,1,0.28983228511530396,0,1,1,0,0,1,0,1,0,1,0,5
0.9642857142857143,0,0.0,0.6666666666666666,0,1,0.4583333333333333,1,0,1,1,1,1,2,-0.17924479018255737,-2.0,1,0.15618448637316562,0,1,1,0,1,0,1,0,1,0,0,5
1.1071428571428572,0,0.0,0.3333333333333333,1,3,-0.041666666666666664,1,0,0,1,1,1,2,1.118334568112308,-2.0,1,0.2730607966457023,0,1,0,1,0,1,0,1,0,1,1,5
1.0714285714285714,0,0.0,0.3333333333333333,1,1,-0.08333333333333333,1,0,1,1,1,1,2,0.3887701601413347,-1.0,1,-0.48742138364779874,1,0,0,1,1,0,1,0,1,0,0,5
0.6785714285714286,1,0.0,0.0,1,3,0.25,1,1,1,1,1,1,2,-0.3543103284512073,-1.0,1,0.46540880503144655,1,0,0,1,0,1,0,1,0,1,0,4
1.0357142857142858,0,0.0,0.3333333333333333,1,3,0.25,1,1,1,1,1,1,2,0.015577211679109419,-2.0,1,-1.128930817610063,0,1,0,1,1,0,1,0,1,0,0,5
1.0357142857142858,1,0.0,0.0,1,3,0.5,1,1,0,1,1,1,2,-0.23070182937254238,-2.0,1,0.7206498951781971,0,1,0,1,0,1,1,0,0,1,0,4
0.7857142857142857,0,0.0,0.3333333333333333,1,3,-0.625,0,1,1,0,1,1,0,-0.41875391804866935,-2.0,1,-0.02358490566037736,1,0,1,0,0,1,1,0,1,0,0,4
0.8928571428571429,1,0.0,0.0,1,3,-0.3333333333333333,1,1,0,1,1,1,2,-0.24723124560703638,-2.0,1,0.5927672955974843,1,0,1,0,0,1,1,0,0,1,0,4
1.0,1,0.0,0.0,1,3,0.2916666666666667,1,1,1,1,1,0,1,-0.16387179194924117,0.0,1,0.1289308176100629,0,1,1,0,0,1,1,0,0,1,0,5
1.1071428571428572,1,0.0,0.0,0,2,-0.2916666666666667,1,1,0,0,1,1,2,-0.37698751923405716,-2.0,1,-1.0974842767295598,0,1,1,0,1,0,1,0,0,1,0,5
0.9642857142857143,1,0.0,0.0,1,3,0.16666666666666666,1,1,0,1,1,1,2,-0.15420252274842808,-2.0,1,-0.8050314465408805,1,0,1,0,1,0,1,0,1,0,0,5
0.7857142857142857,1,0.0,0.0,1,3,0.4166666666666667,1,1,1,1,1,0,2,-0.24298788016944972,-1.0,1,-1.220649895178197,1,0,1,0,0,1,1,0,0,1,0,5
1.0,0,0.0,0.3333333333333333,1,1,-0.041666666666666664,1,1,0,1,1,1,1,-0.0030964457362132095,0.0,1,0.5120545073375262,0,1,0,1,0,1,1,0,0,1,0,5
0.6785714285714286,0,0.0,0.3333333333333333,1,3,0.375,1,0,0,1,1,1,2,0.8232651355407382,0.0,1,0.08176100628930817,0,1,0,1,0,1,0,1,0,1,0,5
0.9642857142857143,0,0.0,1.6666666666666667,1,3,0.4166666666666667,1,1,0,0,1,1,2,-0.18786449725499138,0.0,1,0.011530398322851153,1,0,0,1,0,1,1,0,0,1,0,5
1.0,0,0.0,0.3333333333333333,1,3,-0.3333333333333333,1,1,1,1,1,1,2,-0.44656968902566446,-1.0,1,-0.36530398322851154,1,0,1,0,0,1,1,0,1,0,0,4
1.2142857142857142,1,0.0,0.0,1,2,-0.125,1,1,0,1,1,1,2,-0.035946315609505924,-2.0,1,0.09696016771488469,0,1,1,0,0,1,1,0,1,0,0,5
1.0714285714285714,1,0.0,0.0,1,3,-0.041666666666666664,1,1,1,1,1,1,2,0.008227902205505129,-1.0,1,0.7243186582809225,1,0,0,1,0,1,1,0,0,1,0,5
0.9642857142857143,1,0.0,0.0,1,3,0.5416666666666666,1,0,1,1,1,0,1,0.6154019680477195,-1.0,1,-0.7080712788259959,1,0,1,0,0,1,1,0,0,1,1,5
0.8571428571428571,0,0.0,0.3333333333333333,1,3,0.2916666666666667,1,0,1,1,1,1,2,1.3425585570182936,-2.0,1,0.5870020964360587,1,0,0,1,1,0,1,0,0,1,0,0
1.0357142857142858,0,0.0,0.3333333333333333,1,3,0.4166666666666667,1,1,1,1,1,1,2,-0.3187724397332878,-1.0,1,-0.7620545073375262,0,1,1,0,0,1,1,0,0,1,0,4
1.0,0,0.0,0.3333333333333333,1,1,0.20833333333333334,1,1,1,1,1,1,2,-0.021430538933530953,-2.0,1,0.2358490566037736,0,1,0,1,1,0,1,0,0,1,0,5
1.0714285714285714,1,0.0,0.0,1,3,0.20833333333333334,1,1,1,1,1,1,2,-0.1250617389487282,0.0,1,-1.060272536687631,0,1,0,1,0,1,1,0,1,0,0,5
1.0357142857142858,1,0.0,0.0,1,1,0.041666666666666664,1,1,1,1,1,1,2,-0.4786240762903441,-1.0,1,-0.08385744234800839,1,0,1,0,1,0,1,0,1,0,0,4
1.0,1,0.0,0.0,0,1,-0.5,1,1,1,1,1,1,2,-0.4961318174046847,-2.0,1,0.6063941299790356,1,0,1,0,1,0,1,0,1,0,0,5
0.9642857142857143,1,0.0,0.0,1,3,0.2916666666666667,1,1,1,1,1,1,2,-0.13705096787675008,-2.0,1,-1.2059748427672956,1,0,0,1,0,1,0,1,0,1,0,5
0.8214285714285714,1,0.0,0.0,1,3,0.2916666666666667,1,1,1,1,1,1,2,-0.47854571531695833,0.0,1,-0.0880503144654088,1,0,1,0,0,1,1,0,1,0,0,5
1.0357142857142858,0,0.0,0.3333333333333333,1,3,-0.5416666666666666,1,0,0,1,1,1,2,0.28516745502555046,-2.0,1,-0.6090146750524109,1,0,0,1,1,0,1,0,0,1,0,5
0.6785714285714286,1,0.0,0.0,1,3,-0.2916666666666667,1,0,0,1,1,1,1,-0.3849138504207747,-2.0,1,-1.1860587002096437,1,0,1,0,0,1,0,1,0,1,0,5
1.1071428571428572,1,0.0,0.0,1,3,0.041666666666666664,1,1,1,1,1,1,2,-0.452394521380673,0.0,1,-0.17714884696016772,1,0,0,1,0,1,1,0,0,1,0,5
0.75,1,0.0,0.0,1,3,0.041666666666666664,1,1,1,1,1,1,1,-0.26235491347048884,-1.0,1,0.6362683438155137,0,1,0,1,1,0,1,0,0,1,0,5
1.1428571428571428,1,0.0,0.0,1,3,-0.3333333333333333,1,1,0,1,1,1,1,-0.36883085427708445,-2.0,1,-0.2636268343815514,1,0,1,0,1,0,1,0,1,0,0,5
0.6785714285714286,1,0.0,0.0,1,3,-0.375,1,1,1,1,0,1,2,0.22614502004141251,-2.0,1,-0.03825995807127883,0,1,0,1,0,1,0,1,0,1,0,3
1.0,1,0.0,0.0,1,3,-0.3333333333333333,1,0,1,1,1,1,2,0.09989361904219142,-2.0,1,0.6037735849056604,0,1,0,1,0,1,1,0,1,0,0,3
0.8571428571428571,1,0.0,0.0,1,3,0.08333333333333333,1,1,1,1,1,0,2,-0.0646359301684999,0.0,1,-1.2746331236897275,0,1,0,1,1,0,1,0,1,0,0,3
0.8214285714285714,1,0.0,0.0,1,3,0.125,1,1,1,1,1,1,2,-0.4816849034022911,-2.0,1,-0.620020964360587,0,1,0,1,1,0,1,0,1,0,0,5
1.0714285714285714,1,0.0,0.0,0,2,0.375,1,1,1,1,0,1,0,-0.4912401930054521,-2.0,1,-0.3390985324947589,1,0,1,0,1,0,1,0,1,0,0,5
0.8928571428571429,1,0.0,0.0,1,3,-0.125,1,1,1,1,1,1,2,-0.1905596398244715,-2.0,1,0.4308176100628931,0,1,0,1,0,1,1,0,0,1,0,3
1.0714285714285714,1,0.0,0.0,1,2,-0.4583333333333333,1,1,1,1,0,0,2,-0.44808941699435806,0.0,1,-0.20230607966457023,1,0,1,0,1,0,1,0,1,0,0,5
1.1071428571428572,0,0.0,0.3333333333333333,1,3,0.08333333333333333,1,1,1,1,1,1,2,-0.2566226895385727,-1.0,1,0.4418238993710692,0,1,1,0,1,0,1,0,0,1,0,3
1.0,1,0.0,0.0,1,3,-0.25,1,0,1,1,1,1,2,-0.4597485800041793,-1.0,1,-0.9056603773584906,0,1,1,0,1,0,1,0,1,0,0,5
1.1071428571428572,1,0.0,0.0,1,3,0.125,1,1,0,1,0,1,2,-0.46687705400733276,-2.0,1,-0.7468553459119497,0,1,0,1,0,1,1,0,1,0,0,5
1.0714285714285714,0,0.0,0.3333333333333333,1,3,-0.5,1,0,1,0,1,1,2,-0.21990701164491566,-2.0,1,-0.35115303983228513,0,1,1,0,1,0,1,0,0,1,0,3
1.1071428571428572,1,0.0,0.0,1,3,0.25,1,0,1,1,1,1,2,0.2127524173173002,-1.0,1,-0.9386792452830188,1,0,1,0,0,1,1,0,0,1,0,3
1.2142857142857142,0,0.0,0.3333333333333333,1,3,-0.4583333333333333,0,1,0,1,1,1,2,-0.005974430576926696,-2.0,1,-0.6928721174004193,1,0,0,1,1,0,1,0,1,0,0,3
0.7857142857142857,1,0.0,0.0,1,2,-0.625,1,1,1,1,1,1,2,-0.15390570087954258,-2.0,1,-0.38469601677148846,0,1,1,0,1,0,1,0,1,0,0,5
1.1785714285714286,1,0.0,0.0,1,3,0.0,1,1,1,1,1,1,2,0.43384909101270874,-1.0,1,0.17819706498951782,1,0,0,1,0,1,1,0,1,0,0,5
0.6785714285714286,1,0.0,0.0,1,3,-0.041666666666666664,1,1,1,1,1,1,2,-0.4732884063752589,0.0,1,0.24633123689727462,0,1,1,0,0,1,1,0,1,0,0,5
0.7857142857142857,1,0.0,0.0,1,1,-0.20833333333333334,1,1,0,1,1,1,0,-0.4807611937463195,-1.0,1,-0.5728511530398323,0,1,1,0,1,0,1,0,1,0,0,4
0.9285714285714286,1,0.0,0.0,1,3,-0.08333333333333333,1,1,1,1,1,1,2,-0.47739404646568273,-2.0,1,-0.5728511530398323,1,0,1,0,1,0,1,0,1,0,0,4
0.7142857142857143,1,0.0,0.0,1,3,0.25,0,0,0,1,1,1,2,0.8835555935487548,-2.0,1,-0.6032494758909853,1,0,0,1,0,1,0,1,0,1,0,5
0.7857142857142857,1,0.0,0.0,1,3,-0.5416666666666666,1,1,1,1,0,1,2,-0.11013516080621569,-2.0,1,0.4523060796645702,0,1,1,0,0,1,0,1,0,1,0,5
0.8214285714285714,0,0.0,0.3333333333333333,1,3,0.25,1,1,1,1,1,1,2,0.15900391329951932,-2.0,1,0.027777777777777776,0,1,0,1,1,0,0,1,0,1,0,5
1.0714285714285714,0,0.0,0.3333333333333333,1,3,-0.2916666666666667,1,1,1,1,1,0,2,0.5066749301874964,-2.0,1,-0.9533542976939203,0,1,0,1,1,0,0,1,0,1,0,5
0.8571428571428571,0,0.0,0.3333333333333333,0,1,-0.5833333333333334,1,1,1,1,1,1,2,0.10598440379172128,-1.0,1,0.3359538784067086,0,1,1,0,0,1,0,1,0,1,0,5
0.8928571428571429,1,0.0,0.0,1,1,-0.125,1,1,1,1,1,0,2,-0.48777806272677193,-1.0,1,-0.016771488469601678,0,1,1,0,1,0,1,0,1,0,0,4
1.0357142857142858,1,0.0,0.0,0,2,0.375,1,0,0,1,1,1,2,-0.491833836743223,0.0,1,0.23113207547169812,0,1,1,0,1,0,1,0,0,1,0,4
0.75,1,0.0,0.0,1,2,0.4166666666666667,0,0,1,1,1,1,1,0.2678283087327369,-2.0,1,-0.7447589098532494,1,0,1,0,1,0,1,0,1,0,0,5
0.6785714285714286,0,0.0,0.3333333333333333,1,1,0.20833333333333334,0,0,1,0,1,1,2,0.49820957048688275,-2.0,1,0.11215932914046121,1,0,0,1,0,1,1,0,1,0,0,5
1.2142857142857142,1,0.0,0.0,1,2,-0.125,1,1,1,1,1,0,1,-0.4877875610265763,-2.0,1,-0.9386792452830188,1,0,1,0,1,0,1,0,1,0,0,4
0.8928571428571429,0,0.0,0.3333333333333333,1,2,0.5,1,0,1,1,1,1,2,-0.10627410193575355,0.0,1,0.13836477987421383,0,1,1,0,1,0,1,0,1,0,0,5
0.8571428571428571,1,0.0,0.0,1,3,0.125,1,1,1,1,1,0,2,-0.39769381280750754,0.0,1,-0.25,1,0,1,0,1,0,1,0,0,1,0,4
0.9642857142857143,1,0.0,0.0,1,3,-0.4583333333333333,1,1,1,1,1,1,2,-0.47273750498660744,-2.0,1,0.5267295597484277,0,1,0,1,0,1,1,0,0,1,0,4
1.1428571428571428,0,0.0,0.3333333333333333,1,3,0.08333333333333333,0,0,0,1,1,1,2,1.6709266541289112,-2.0,1,0.1090146750524109,0,1,0,1,0,1,1,0,0,1,1,5
1.0714285714285714,1,0.0,0.0,1,3,-0.4166666666666667,1,1,1,1,1,1,2,-0.11498641743127981,-1.0,1,0.3170859538784067,1,0,0,1,0,1,1,0,1,0,0,5
0.9642857142857143,1,0.0,0.0,1,3,0.4166666666666667,1,1,1,1,0,1,2,-0.4777882259075626,-1.0,1,-0.6933962264150944,1,0,1,0,1,0,1,0,1,0,0,4
0.7857142857142857,0,0.0,0.3333333333333333,1,3,-0.25,1,0,1,1,0,1,2,-0.3650054140308886,-2.0,1,-0.1278825995807128,1,0,0,1,1,0,1,0,1,0,0,4
1.1785714285714286,1,0.0,0.0,1,3,-0.4166666666666667,1,1,0,1,1,1,2,0.18835603426986566,-2.0,1,-0.11215932914046121,0,1,1,0,0,1,1,0,0,1,0,5
0.75,1,0.0,0.0,1,3,-0.2916666666666667,0,0,1,0,1,1,1,0.9153606504435705,-2.0,1,-0.889937106918239,1,0,1,0,0,1,1,0,0,1,0,5
0.8214285714285714,0,0.0,0.3333333333333333,1,3,-0.4583333333333333,1,1,1,1,1,1,2,0.4460045401873065,0.0,1,0.3752620545073375,1,0,0,1,0,1,1,0,0,1,0,5
0.9285714285714286,1,0.0,0.0,1,3,-0.16666666666666666,1,1,1,1,1,1,2,-0.4810413935905474,0.0,1,-1.25,1,0,1,0,1,0,1,0,1,0,0,4
1.0357142857142858,0,0.0,0.3333333333333333,1,3,0.4583333333333333,1,1,0,1,0,1,2,0.38935193100435017,0.0,1,0.31761006289308175,0,1,0,1,0,1,0,1,0,1,0,5
0.75,0,0.0,0.3333333333333333,1,1,-0.4583333333333333,1,1,1,1,1,1,2,-0.1227394046465683,-2.0,1,-0.8118448637316562,0,1,0,1,0,1,0,1,0,1,0,5
0.9285714285714286,0,0.0,0.3333333333333333,1,3,0.0,1,1,1,1,1,1,1,-0.3696429589103551,0.0,1,0.22955974842767296,0,1,0,1,1,0,1,0,1,0,0,5
0.7857142857142857,1,0.0,0.0,1,3,0.4583333333333333,1,1,0,1,1,1,2,-0.44930757394426407,-2.0,1,-0.44339622641509435,1,0,0,1,1,0,0,1,0,1,0,5
0.7857142857142857,1,0.0,0.0,1,3,-0.625,1,1,1,1,1,1,2,-0.4700803556163447,0.0,1,-1.1320754716981132,1,0,1,0,0,1,0,1,0,1,0,5
1.0357142857142858,0,0.0,0.3333333333333333,1,3,0.20833333333333334,1,1,1,1,1,1,1,-0.3692179099941111,-1.0,1,-0.45178197064989517,0,1,1,0,1,0,1,0,1,0,0,5
1.0,0,0.0,0.3333333333333333,1,3,0.16666666666666666,1,0,0,1,1,1,2,1.4591240667920442,-1.0,1,0.9056603773584906,0,1,0,1,1,0,1,0,0,1,0,5
1.1428571428571428,0,0.0,1.3333333333333333,1,3,0.25,1,1,0,1,1,1,2,-0.4740601432343611,-2.0,1,-0.7353249475890985,1,0,0,1,0,1,1,0,0,1,0,5
0.7142857142857143,0,0.0,0.6666666666666666,1,3,-0.375,1,0,1,1,1,1,2,-0.2049970555270607,-2.0,1,-0.6629979035639413,0,1,1,0,1,0,1,0,1,0,0,5
0.9642857142857143,1,0.0,0.0,1,3,0.125,1,1,0,1,1,1,2,-0.4365561064569443,-1.0,1,-0.5083857442348009,1,0,1,0,0,1,1,0,1,0,0,5
1.1785714285714286,0,0.0,0.3333333333333333,1,3,0.3333333333333333,1,1,0,1,1,1,1,1.5701544423548186,-2.0,1,-0.027253668763102725,0,1,0,1,0,1,1,0,0,1,0,0
